epoch,train_loss,val_loss
1,0.8167962431907654,0.6364534099896749
2,0.5401747101231625,0.5199932853380839
3,0.3962684101180026,0.43314818541208905
4,0.3200274070626811,0.38335144023100537
5,0.25005411003765304,0.27228887130816776
6,0.17879123044641396,0.2322747384508451
7,0.1595281672320868,0.217428520321846
8,0.1410078927874565,0.18591687579949698
9,0.11175226969154257,0.15468551963567734
10,0.0940346310013219,0.1523678849140803
11,0.0904184746506967,0.1174656165142854
12,0.07469273417403824,0.19864713648955026
13,0.0792370998349629,0.16184257219235101
14,0.06786945648491383,0.09092437972625096
15,0.06632566363795807,0.11174345016479492
16,0.06811941160183203,0.24910839895407358
17,0.059533930138537756,0.11784655600786209
18,0.049150099389647185,0.12908625851074854
19,0.05736638914401594,0.10245183731118838
20,0.04927956626603478,0.3181712826093038
21,0.044085589874731865,0.3080671429634094
22,0.04436254119010348,0.08659413581093152
23,0.053397720777674726,0.07096410697946946
24,0.044398779588702475,0.05592166011532148
25,0.0986265009759288,0.08364968498547871
26,0.052954777192912604,0.2947140832742055
27,0.06330598949601776,0.47182505826155346
28,0.04951837717702514,0.11900142083565395
29,0.038547634049073645,0.24144585927327475
30,0.04090779858004106,0.20404491325219473
31,0.03928805054410508,0.31816937526067096
32,0.03585077681284594,0.3177260806163152
33,0.036492822544747276,0.5144077291091284
34,0.030074531947703737,0.558566023906072
35,0.02876470532072218,0.24398576219876608
36,0.030033639583148454,0.6448942273855209
