epoch,train_loss,val_loss
1,0.8957038929587916,0.6746098597844442
2,0.5656654724949285,0.5534090995788574
3,0.412003114035255,0.504181424776713
4,0.3091553222191961,0.3593685030937195
5,0.21970101563554062,0.328900046646595
6,0.16548117563912743,0.24644353489081064
7,0.1478431260115222,0.24324515461921692
8,0.12204506797225852,0.180540282279253
9,0.13131167347493924,0.1743748759229978
10,0.10839463201792617,0.20647109920779863
11,0.09519204320876222,0.24565466245015463
12,0.08351121470332146,0.15191800457735857
13,0.0781330638810208,0.1665718009074529
14,0.07167000696063042,0.22272334434092045
15,0.08217316924741394,0.23641249785820642
16,0.06574006927640814,0.28047958202660084
17,0.060071848970102634,0.2888823011890054
18,0.06298422529117058,0.29653574402133626
19,0.0659542036683936,0.2831636608267824
20,0.08844163690350558,0.3286869910856088
21,0.07599380151613762,0.2656921061376731
22,0.0890503111540487,0.2992681497707963
23,0.0649775249001227,0.34633215827246505
24,0.05062209657932583,0.34518163992712897
