epoch,train_loss,val_loss
1,0.06385106975702863,0.023175807669758797
2,0.035273199900984764,0.018994960002601147
3,0.027862101009017544,0.019325467757880688
4,0.0234083858024525,0.015594675671309233
5,0.021757463091298154,0.014589069488768777
6,0.023055559024214745,0.013047807151451707
7,0.024061083156419426,0.012354141489292184
8,0.020216956023911114,0.015238852317755422
9,0.018277245157055165,0.012825672902787725
10,0.01757372410869912,0.012532419757917523
11,0.016807281118082374,0.012418312874312202
12,0.01441676752935899,0.012262031280746063
13,0.01551282351934596,0.010577260477778813
14,0.013225545935136708,0.011498937111658355
15,0.012539650656675038,0.011027858476154506
16,0.013078245983802174,0.011801153033350905
17,0.012948240784585084,0.011447858259392282
18,0.0124943072074338,0.00944759436727812
19,0.012399793774085609,0.009682197511817018
20,0.01221885632625536,0.00892581585018585
21,0.012062631559705264,0.009916719165630639
22,0.012315653877234772,0.009524564840830863
23,0.012601239778297512,0.010172083275392652
24,0.013870289647265485,0.010504220534736911
25,0.011997286843037918,0.01011085871141404
26,0.01170542036906179,0.010428332490846515
27,0.012437205197975823,0.009707994448641935
28,0.011914484644014584,0.009549725723142425
29,0.010487122595996448,0.010488376021385193
30,0.011081800495862569,0.009879396995529532
31,0.010781503712917728,0.009463666977050403
32,0.008865575551202423,0.009584319583761195
33,0.010786531983237518,0.009688409549805025
34,0.009603989653681455,0.009452741670732697
35,0.013675461327166934,0.008759702497627586
36,0.009750836626871637,0.008471419103443623
37,0.009029236076840837,0.008406756115922084
38,0.009227505051775983,0.008911266437886903
39,0.00931072967375114,0.01269874032974864
40,0.010083237246267106,0.011927082707795003
41,0.008812476010797056,0.010431438490437964
42,0.008682827403964965,0.009328523883596063
43,0.008304250674738892,0.008848972657384971
44,0.008192602765599364,0.008108072720157603
45,0.008673099482333973,0.00862793818426629
46,0.008676728356237473,0.008427349695314964
47,0.00871792786117447,0.008620729553513229
48,0.00805905301546629,0.009062136969684312
49,0.00886512846734963,0.008508868496088931
50,0.008801833554906281,0.00850166438613087
51,0.00883176361553763,0.008587580426440885
52,0.010503016792139724,0.010333032153236369
53,0.009593281453769458,0.011536023734758297
54,0.00915422523394227,0.008725321386009455
55,0.008919723393199476,0.00817097129765898
56,0.007952554051850089,0.008421097804481784
57,0.007903821190427008,0.0076192860142327845
58,0.009807682730943748,0.008022665647634616
59,0.00810262609861399,0.007947037345729768
60,0.008045762232014616,0.008209541207179427
61,0.00780104954825028,0.007966491801198572
62,0.008337820916877766,0.009144674482134482
63,0.008042875922432071,0.00903539607922236
64,0.008134771573455319,0.00877006200607866
65,0.00748593599143389,0.008850689725174258
66,0.00773850856440779,0.008942680588612953
67,0.00803631719348854,0.009334401052910835
68,0.00920899768703078,0.009387519831458727
69,0.007969451332954984,0.009720677820344767
70,0.007431811778683607,0.00921543404304733
71,0.0070983970501018985,0.009219501439171532
72,0.007895091536307805,0.008630134301104894
73,0.007938361873752192,0.008046431466937065
74,0.008335069263059842,0.00823179017364358
75,0.007572044416232721,0.008297541954865059
76,0.007510374385961576,0.008668254246003926
77,0.007572382786556294,0.008130031288601458
