epoch,train_loss,val_loss
1,0.04910525758015482,0.018137506674975157
2,0.026533148643609724,0.018969759965936344
3,0.020535094614483808,0.017687358427792788
4,0.01943530441310845,0.0200207425126185
5,0.018214278186573403,0.01814128497305016
6,0.018808899937491668,0.0195644076835985
7,0.016493438344791923,0.01661782490555197
8,0.016229939156849133,0.015630703419446945
9,0.017256063825793956,0.019220072426833212
10,0.015156168245563382,0.016975206749824185
11,0.014703453530704505,0.018723727320320904
12,0.013571088716975953,0.018518714932724833
13,0.014684954376303051,0.022406790017460782
14,0.015153855477508745,0.016429075369766604
15,0.020265103293288695,0.014286060856344799
16,0.015155951516996873,0.018119061016477644
17,0.013702412947742758,0.019420347836179037
18,0.013153302801870987,0.019450731265048187
19,0.01601174111036878,0.02105422775881986
20,0.013532442466576436,0.012806837815636149
21,0.013319271175484908,0.01524625753518194
22,0.012579324410149926,0.01428541267523542
23,0.01747147207099356,0.016203109291382134
24,0.012795155500306896,0.014246190199628472
25,0.011658440209238938,0.017055547679774463
26,0.011080965387487882,0.017371426899141323
27,0.011350081657598677,0.016541334121332813
28,0.012325451268177284,0.0188135407709827
29,0.012961125123853745,0.016640398922997218
30,0.014969583159606708,0.016771067535349477
31,0.01265409439312,0.020806806317220133
32,0.01268176124186108,0.022110922009839367
33,0.011326728486701063,0.019990183024977643
34,0.010877844583439199,0.01775677828118205
35,0.011167274003750399,0.02250755603502815
36,0.0109407479237569,0.027778244538543124
37,0.011183969357884243,0.01839292567456141
38,0.010336514954504213,0.020915744845600177
39,0.009860053139211806,0.0188752647372894
40,0.009902319638058543,0.018740657348341
