epoch,train_loss,val_loss
1,0.8261536077449196,0.6094682713349661
2,0.5319743360343733,0.550987442334493
3,0.3895109735037151,0.4537287652492523
4,0.31506583094596863,0.4607754200696945
5,0.25238963334183945,0.3849938636024793
6,0.18428716769343928,0.37626763184865314
7,0.16184177720233014,0.3765727827946345
8,0.1410907581448555,0.37780270477135974
9,0.12655350761978248,0.3856474334994952
10,0.10306321594275926,0.3663900134464105
11,0.09821454690475213,0.35094108805060387
12,0.0769947667263056,0.33929036433498067
13,0.08765173223065703,0.36155894212424755
14,0.07968197782572947,0.3778377752751112
15,0.07352739327440136,0.36376308525602025
16,0.07370333197085481,0.3672370047618945
17,0.0673570705969867,0.36110254811743897
18,0.06504447258224613,0.3738717107723157
19,0.07242424452775403,0.4115831224868695
20,0.05172312793959128,0.4120515026152134
21,0.05634721196991833,0.38774387786785763
22,0.06111241426122816,0.3903316135207812
23,0.058752543734092465,0.4055871603389581
24,0.05694070438805379,0.3789387093856931
