epoch,train_loss,val_loss
1,0.060550575977877566,0.02292399201542139
2,0.03292736930674628,0.018376183540870745
3,0.026088665092461986,0.017472153684745233
4,0.02240970838618906,0.014906589640304446
5,0.020758456354470628,0.013525658985599875
6,0.020915935894376354,0.012789862230420113
7,0.022036673305066007,0.012810932860399285
8,0.01758688303494924,0.0136797526696076
9,0.016128792770599063,0.011706955187643567
10,0.015826627514079997,0.012910845223814249
11,0.015299812866080748,0.013597319678713879
12,0.013272125617061791,0.011613552730220059
13,0.01414714129886737,0.011009934552324315
14,0.011845099837764314,0.011661167799805602
15,0.011762113776057959,0.011620668383936087
16,0.012308815138806639,0.011359963721285263
17,0.01252750105356283,0.010959211853332818
18,0.01187560332350825,0.010068472668838998
19,0.011595918613142873,0.010293642912680903
20,0.010915848328486868,0.009960165441346666
21,0.010694573143203007,0.010842378251254559
22,0.012085430103501207,0.010109877097420394
23,0.012841087741483199,0.009939677159612378
24,0.012172640325795663,0.010174467616404096
25,0.012466148424305414,0.010451664837698141
26,0.010655114108598545,0.009773131809197366
27,0.011193029582500458,0.010698266210965812
28,0.011430794226103708,0.00977496785344556
29,0.009620696796398414,0.010772941478838524
30,0.009963598862094315,0.009430176306826374
31,0.009489970220448939,0.009819062193855643
32,0.008748701454973534,0.00962309322009484
33,0.010552036110311747,0.010773529764264822
34,0.009263236198182168,0.009529959099988142
35,0.012456274934505162,0.008604572581437727
36,0.009956353809684515,0.008877040546697875
37,0.00899433100130409,0.008377652324270457
38,0.009185107204278833,0.008923688301971803
39,0.009035418275743723,0.012308531324379146
40,0.00984937719706642,0.009537092099587122
41,0.00843289963852026,0.009557350034204623
42,0.008759557146971164,0.009252175048459321
43,0.008541956936058245,0.008699926586511234
44,0.008345482723885462,0.00947015726706013
45,0.008390139984457116,0.008823274945219358
46,0.008109225110322433,0.008402816097562512
47,0.00939789426660067,0.008539818576537073
48,0.0077821254779241586,0.008613027321795622
49,0.007791641045753893,0.008249496459029615
50,0.007560937040436424,0.008396668262624493
51,0.007509880319335743,0.008614466506211707
52,0.00713818712699178,0.009072386543266475
53,0.0075193833265649644,0.010239925507145623
54,0.00818769692590362,0.008982977694055686
55,0.007368492109603004,0.009151521876143912
56,0.007196084718759123,0.008525015107200792
57,0.006769483933519376,0.009069399908185005
58,0.007982016295978897,0.009687787406922629
59,0.007071401139623241,0.008733617471686253
60,0.007239746370990025,0.009249883412849158
61,0.007059428510011027,0.009670265659224242
62,0.007612403347402027,0.008343513938598335
63,0.006728268467429045,0.008093665218135962
64,0.007277563165285085,0.00801751873223111
65,0.00652218576349122,0.008160327153746039
66,0.006607375352790481,0.008265093182368824
67,0.007296779915984524,0.00932513817679137
68,0.008763891657030112,0.009888021857477725
69,0.006822640731881715,0.009272331197280437
70,0.006704225072385988,0.009451483841985464
71,0.0065809866094863724,0.01005105193083485
72,0.006888088598651321,0.009995299333240837
73,0.006863417826887024,0.008735199342481792
74,0.007089053954635011,0.00889662104115511
75,0.006800883238228332,0.008690117567311972
76,0.006855448181005685,0.008697565625576923
77,0.0067174836233454315,0.008453072902436057
78,0.006379954369836732,0.008709298931838324
79,0.00671265399279563,0.008618015912361443
80,0.00630846672299269,0.008505682441561172
81,0.01003677918771772,0.008623880605834225
82,0.007122130243499812,0.008796352117011944
83,0.006427399801874631,0.008853707132705798
84,0.00650524340668007,0.008706058220316967
